5.0,10.0,25.0,50.0,75.0,100.0,200.0,250.0,300.0,500.0
81.955,148.613,408.282,426.369,2212.056,312.692,2556.881,2961.503,2453.753,32.602
29.203,61.242,183.458,158.712,1071.547,207.526,1242.416,1598.787,1476.548,95.58
55.794,108.386,290.129,299.098,1578.157,288.791,1805.978,2192.332,1943.891,60.083
77.26,143.209,408.284,424.513,2248.751,305.589,2564.334,3009.513,2485.722,27.038
26.807,56.642,178.918,152.706,1083.531,196.848,1247.576,1596.702,1465.384,94.927
52.122,102.118,286.488,292.49,1595.53,274.282,1805.492,2208.318,1950.895,64.681
