5.0,10.0,25.0,50.0,75.0,100.0,200.0,250.0,300.0,500.0
-5.729,-3.636,0.0,-0.435,1.659,-2.272,0.291,1.621,1.303,-17.066
-8.205,-7.511,-2.475,-3.784,1.118,-5.145,0.415,-0.13,-0.756,-0.683
-6.581,-5.783,-1.255,-2.209,1.101,-5.024,-0.027,0.729,0.36,7.653
